Date,Close/Last,Volume,Open,High,Low
6/1/2021,$499.08 ,2482555,$504.01 ,$505.41 ,$497.74 
5/28/2021,$502.81 ,2911297,$504.40 ,$511.76 ,$502.53 
5/27/2021,$503.86 ,3253773,$501.80 ,$505.10 ,$498.54 
5/26/2021,$502.36 ,2465303,$502.34 ,$504.14 ,$500.50 
5/25/2021,$501.34 ,2699459,$506.00 ,$506.37 ,$499.22 
5/24/2021,$502.90 ,2412595,$501.05 ,$504.25 ,$499.51 
5/21/2021,$497.89 ,3322925,$503.12 ,$505.40 ,$497.26 
5/20/2021,$501.67 ,3721218,$489.55 ,$502.70 ,$488.98 
5/19/2021,$487.70 ,3349930,$481.63 ,$488.57 ,$478.54 
5/18/2021,$486.28 ,2350496,$488.40 ,$493.48 ,$486.19 
5/17/2021,$488.94 ,2701057,$485.59 ,$492.71 ,$482.81 
5/14/2021,$493.37 ,2882464,$487.86 ,$494.85 ,$486.59 
5/13/2021,$486.66 ,2716561,$489.13 ,$490.78 ,$482.71 
5/12/2021,$484.98 ,4121540,$486.83 ,$493.54 ,$482.70 
5/11/2021,$495.08 ,4401000,$479.75 ,$497.99 ,$478.63 
5/10/2021,$486.69 ,5131632,$502.00 ,$503.15 ,$486.11 
5/7/2021,$503.84 ,3132786,$504.62 ,$508.55 ,$501.12 
5/6/2021,$499.55 ,3783698,$495.99 ,$499.55 ,$491.37 
5/5/2021,$496.08 ,3129366,$504.99 ,$507.78 ,$494.63 
5/4/2021,$503.18 ,4349502,$510.78 ,$511.63 ,$496.79 
5/3/2021,$509.11 ,4091895,$512.65 ,$518.95 ,$505.20 
4/30/2021,$513.47 ,4413242,$505.00 ,$514.55 ,$505.00 
4/29/2021,$509.00 ,5127792,$507.60 ,$509.29 ,$499.00 
4/28/2021,$506.52 ,3192983,$505.20 ,$508.40 ,$503.34 
4/27/2021,$505.55 ,3761327,$512.62 ,$512.99 ,$504.58 
4/26/2021,$510.30 ,4388839,$506.76 ,$510.48 ,$503.00 
4/23/2021,$505.55 ,7314659,$509.01 ,$509.70 ,$500.70 
4/22/2021,$508.78 ,9061062,$513.82 ,$513.96 ,$500.55 
4/21/2021,$508.90 ,22897450,$508.00 ,$515.46 ,$503.60 
4/20/2021,$549.57 ,11257650,$554.42 ,$563.56 ,$546.30 
4/19/2021,$554.44 ,4288715,$546.90 ,$556.44 ,$545.53 
4/16/2021,$546.54 ,3209075,$550.54 ,$551.98 ,$539.51 
4/15/2021,$549.22 ,3139050,$544.17 ,$553.49 ,$542.66 
4/14/2021,$540.02 ,3740294,$554.87 ,$554.87 ,$538.53 
4/13/2021,$553.73 ,2720344,$557.00 ,$559.75 ,$550.30 
4/12/2021,$552.78 ,2944060,$551.05 ,$557.98 ,$549.58 
4/9/2021,$555.31 ,2894034,$552.69 ,$556.90 ,$547.11 
4/8/2021,$554.58 ,4309829,$551.13 ,$556.90 ,$547.57 
4/7/2021,$546.99 ,2151319,$543.50 ,$549.64 ,$541.45 
4/6/2021,$544.53 ,3474205,$544.81 ,$554.17 ,$543.30 
4/5/2021,$540.67 ,3355904,$540.01 ,$542.85 ,$529.23 
4/1/2021,$539.42 ,3938637,$529.93 ,$540.50 ,$527.03 
3/31/2021,$521.66 ,3503111,$515.68 ,$528.13 ,$515.44 
3/30/2021,$513.39 ,2418129,$510.51 ,$514.41 ,$506.91 
3/29/2021,$513.95 ,3330049,$505.66 ,$518.00 ,$504.40 
3/26/2021,$508.05 ,3467797,$502.82 ,$508.72 ,$496.68 
3/25/2021,$502.86 ,4926764,$516.99 ,$518.53 ,$497.00 
3/24/2021,$520.81 ,4102211,$533.78 ,$534.42 ,$520.00 
3/23/2021,$535.09 ,5583461,$529.87 ,$543.12 ,$529.40 
3/22/2021,$523.11 ,3360587,$509.13 ,$529.31 ,$509.13 
3/19/2021,$512.18 ,4386360,$504.96 ,$513.19 ,$501.63 
3/18/2021,$504.79 ,4096606,$516.40 ,$517.90 ,$503.85 
3/17/2021,$524.44 ,2817376,$522.00 ,$528.37 ,$514.30 
3/16/2021,$524.03 ,3238888,$524.47 ,$533.42 ,$523.21 
3/15/2021,$520.25 ,3485519,$516.32 ,$520.73 ,$508.03 
3/12/2021,$518.02 ,3981743,$512.50 ,$526.51 ,$506.59 
3/11/2021,$523.06 ,4714469,$512.21 ,$530.24 ,$510.71 
3/10/2021,$504.54 ,3771484,$513.50 ,$518.97 ,$504.25 
3/9/2021,$506.44 ,3470042,$507.31 ,$513.11 ,$503.82 
3/8/2021,$493.33 ,3981758,$514.46 ,$518.84 ,$492.85 
3/5/2021,$516.39 ,5069973,$511.98 ,$517.76 ,$498.79 
3/4/2021,$511.29 ,5034792,$521.50 ,$531.50 ,$507.68 
3/3/2021,$520.70 ,5362443,$545.93 ,$548.01 ,$517.81 
3/2/2021,$547.82 ,3042226,$553.34 ,$556.99 ,$546.02 
3/1/2021,$550.64 ,3042180,$545.57 ,$552.14 ,$542.00 
2/26/2021,$538.85 ,3755574,$546.51 ,$553.09 ,$538.00 
2/25/2021,$546.70 ,4252879,$550.27 ,$556.48 ,$535.75 
2/24/2021,$553.41 ,3245038,$539.80 ,$556.85 ,$539.07 
2/23/2021,$546.15 ,4136532,$525.00 ,$548.54 ,$518.28 
2/22/2021,$533.78 ,3078594,$534.99 ,$541.79 ,$530.79 
2/19/2021,$540.22 ,2841457,$548.00 ,$548.99 ,$538.81 
2/18/2021,$548.22 ,2457604,$549.00 ,$550.00 ,$538.23 
2/17/2021,$551.34 ,2071590,$550.99 ,$555.25 ,$543.03 
2/16/2021,$557.28 ,2624097,$557.29 ,$563.63 ,$552.73 
2/12/2021,$556.52 ,2197128,$556.94 ,$561.25 ,$550.85 
2/11/2021,$557.59 ,2730587,$564.44 ,$565.93 ,$554.22 
2/10/2021,$563.59 ,3991264,$562.50 ,$566.65 ,$553.46 
2/9/2021,$559.07 ,3703499,$546.00 ,$566.00 ,$543.00 
2/8/2021,$547.92 ,2791721,$555.00 ,$555.00 ,$543.70 
2/5/2021,$550.79 ,2376175,$552.26 ,$554.44 ,$545.48 
2/4/2021,$552.16 ,5164537,$539.81 ,$559.48 ,$537.51 
2/3/2021,$539.45 ,3172288,$550.17 ,$550.48 ,$538.24 
2/2/2021,$548.16 ,3767569,$542.01 ,$555.48 ,$538.94 
2/1/2021,$539.04 ,3547507,$536.79 ,$545.06 ,$531.73 
1/29/2021,$532.39 ,4325264,$538.00 ,$541.00 ,$530.18 
1/28/2021,$538.60 ,5968978,$535.88 ,$553.15 ,$530.74 
1/27/2021,$523.28 ,8670277,$550.71 ,$556.42 ,$515.73 
1/26/2021,$561.93 ,5023847,$554.73 ,$567.99 ,$554.06 
1/25/2021,$556.78 ,7207329,$567.00 ,$569.75 ,$548.65 
1/22/2021,$565.17 ,7550822,$582.10 ,$583.99 ,$564.35 
1/21/2021,$579.84 ,11840630,$582.45 ,$588.75 ,$570.40 
1/20/2021,$586.34 ,32637450,$565.42 ,$593.29 ,$556.86 
1/19/2021,$501.77 ,12315810,$501.00 ,$509.25 ,$493.54 
1/15/2021,$497.98 ,5895788,$500.00 ,$506.32 ,$495.10 
1/14/2021,$500.86 ,4177357,$507.35 ,$514.50 ,$499.58 
1/13/2021,$507.79 ,5032099,$495.50 ,$512.35 ,$493.01 
1/12/2021,$494.25 ,5990425,$500.00 ,$501.09 ,$485.67 
1/11/2021,$499.10 ,3812720,$507.84 ,$510.73 ,$497.95 
1/8/2021,$510.40 ,2973949,$511.31 ,$513.24 ,$504.51 
1/7/2021,$508.89 ,3686448,$508.28 ,$516.44 ,$506.42 
1/6/2021,$500.49 ,5346210,$511.97 ,$513.10 ,$499.50 
1/5/2021,$520.80 ,3133872,$521.55 ,$526.78 ,$515.89 
1/4/2021,$522.86 ,4444407,$539.00 ,$540.80 ,$515.09 
12/31/2020,$540.73 ,5392322,$525.53 ,$545.50 ,$523.15 
12/30/2020,$524.59 ,1876286,$530.13 ,$533.26 ,$523.69 
12/29/2020,$530.87 ,4022358,$519.90 ,$536.55 ,$515.48 
12/28/2020,$519.12 ,2891867,$516.43 ,$523.66 ,$507.13 
12/24/2020,$513.97 ,1143952,$515.12 ,$519.35 ,$512.21 
12/23/2020,$514.48 ,2393187,$524.76 ,$526.32 ,$514.20 
12/22/2020,$527.33 ,1908529,$527.69 ,$530.40 ,$520.50 
12/21/2020,$528.91 ,3893964,$530.05 ,$532.62 ,$521.15 
12/18/2020,$534.45 ,4502692,$533.20 ,$536.37 ,$526.02 
12/17/2020,$532.90 ,3193377,$529.00 ,$535.49 ,$526.44 
12/16/2020,$524.83 ,3682392,$520.11 ,$527.38 ,$517.69 
12/15/2020,$519.78 ,3398209,$518.50 ,$524.70 ,$513.56 
12/14/2020,$522.42 ,5770424,$505.44 ,$524.16 ,$501.18 
12/11/2020,$503.22 ,3210928,$495.00 ,$503.34 ,$494.85 
12/10/2020,$501.09 ,3018203,$494.56 ,$503.77 ,$492.91 
12/9/2020,$493.60 ,4178768,$510.53 ,$514.50 ,$491.29 
12/8/2020,$512.66 ,4228950,$517.90 ,$521.49 ,$505.55 
12/7/2020,$515.78 ,4289293,$500.01 ,$517.76 ,$497.77 
12/4/2020,$498.31 ,3666243,$497.50 ,$504.50 ,$493.64 
12/3/2020,$497.52 ,2826116,$502.99 ,$508.77 ,$496.04 
12/2/2020,$503.38 ,3028358,$501.62 ,$506.80 ,$493.50 
12/1/2020,$504.58 ,5063234,$492.34 ,$509.47 ,$491.98 
11/30/2020,$490.70 ,3530940,$490.08 ,$492.55 ,$481.27 
11/27/2020,$491.36 ,2805762,$486.58 ,$493.25 ,$481.85 
11/25/2020,$485.00 ,3598629,$485.13 ,$486.90 ,$478.92 
11/24/2020,$482.88 ,3557894,$478.84 ,$484.05 ,$475.89 
11/23/2020,$476.62 ,5416571,$490.46 ,$491.15 ,$475.84 
11/20/2020,$488.24 ,4255924,$485.22 ,$494.76 ,$481.57 
11/19/2020,$484.67 ,2254653,$482.00 ,$487.80 ,$480.47 
11/18/2020,$481.79 ,3629237,$481.95 ,$488.61 ,$477.72 
11/17/2020,$480.63 ,3698082,$480.12 ,$487.51 ,$478.85 
11/16/2020,$479.10 ,3953563,$480.00 ,$485.58 ,$477.30 
11/13/2020,$482.84 ,3006510,$486.77 ,$488.94 ,$477.80 
11/12/2020,$486.77 ,5071155,$491.00 ,$496.52 ,$480.43 
11/11/2020,$490.76 ,5460532,$483.00 ,$491.68 ,$478.26 
11/10/2020,$480.24 ,8306142,$470.95 ,$484.60 ,$463.41 
11/9/2020,$470.50 ,10419680,$485.54 ,$495.85 ,$467.26 
11/6/2020,$514.73 ,4236349,$515.00 ,$515.21 ,$502.51 
11/5/2020,$513.76 ,5372781,$506.56 ,$518.73 ,$503.45 
11/4/2020,$496.95 ,5137330,$495.36 ,$507.73 ,$493.98 
11/3/2020,$487.22 ,3690213,$484.93 ,$495.31 ,$478.76 
11/2/2020,$484.12 ,4408193,$478.87 ,$486.30 ,$475.00 
10/30/2020,$475.74 ,7813897,$502.01 ,$505.88 ,$472.21 
10/29/2020,$504.21 ,11120690,$488.50 ,$513.90 ,$479.34 
10/28/2020,$486.24 ,5992731,$486.36 ,$494.00 ,$483.28 
10/27/2020,$488.93 ,3627175,$490.01 ,$490.49 ,$482.93 
10/26/2020,$488.24 ,6186087,$487.03 ,$496.82 ,$478.90 
10/23/2020,$488.28 ,4927862,$488.11 ,$490.06 ,$481.35 
10/22/2020,$485.23 ,6997922,$494.69 ,$495.14 ,$482.00 
10/21/2020,$489.05 ,17405710,$501.03 ,$506.85 ,$488.25 
10/20/2020,$525.42 ,10047180,$528.14 ,$533.78 ,$522.26 
10/19/2020,$530.72 ,7567506,$537.07 ,$541.80 ,$525.38 
10/16/2020,$530.79 ,6347363,$549.50 ,$554.33 ,$530.03 
10/15/2020,$541.94 ,5113126,$545.52 ,$551.22 ,$535.10 
10/14/2020,$541.45 ,9510081,$562.61 ,$572.49 ,$541.00 
10/13/2020,$554.09 ,5602498,$540.56 ,$557.65 ,$537.20 
10/12/2020,$539.81 ,5391074,$548.81 ,$551.81 ,$538.24 
10/9/2020,$539.44 ,4781259,$537.83 ,$544.28 ,$535.00 
10/8/2020,$531.79 ,5386488,$533.48 ,$535.00 ,$524.15 
10/7/2020,$534.66 ,7988683,$518.00 ,$536.49 ,$515.82 
10/6/2020,$505.87 ,4199034,$518.72 ,$521.82 ,$504.16 
10/5/2020,$520.65 ,4088069,$506.80 ,$520.99 ,$501.70 
10/2/2020,$503.06 ,6071165,$516.43 ,$526.37 ,$502.70 
10/1/2020,$527.51 ,8153710,$506.03 ,$529.55 ,$503.60 
9/30/2020,$500.03 ,4634111,$492.57 ,$504.63 ,$489.27 
9/29/2020,$493.48 ,3543193,$489.50 ,$496.29 ,$486.53 
9/28/2020,$490.65 ,4773497,$489.11 ,$492.00 ,$477.88 
9/25/2020,$482.88 ,3769436,$474.39 ,$484.87 ,$468.03 
9/24/2020,$473.08 ,3727201,$470.53 ,$477.00 ,$467.82 
9/23/2020,$470.61 ,3726423,$491.04 ,$491.04 ,$469.00 
9/22/2020,$491.17 ,3482324,$489.01 ,$491.82 ,$479.26 
9/21/2020,$487.35 ,5457539,$467.69 ,$487.78 ,$466.32 
9/18/2020,$469.96 ,6717711,$472.51 ,$479.40 ,$458.60 
9/17/2020,$470.20 ,5379301,$475.16 ,$478.40 ,$463.27 
9/16/2020,$483.86 ,4401412,$499.99 ,$504.66 ,$483.31 
9/15/2020,$495.99 ,5336992,$484.00 ,$497.47 ,$481.63 
9/14/2020,$476.26 ,7359126,$480.62 ,$488.99 ,$471.30 
9/11/2020,$482.03 ,5035200,$486.49 ,$493.73 ,$476.81 
9/10/2020,$480.67 ,6240181,$503.35 ,$506.29 ,$478.84 
9/9/2020,$500.19 ,6848127,$519.21 ,$520.00 ,$492.57 
9/8/2020,$507.02 ,5572684,$498.40 ,$522.00 ,$495.00 
9/4/2020,$516.05 ,8270118,$520.18 ,$527.36 ,$485.98 
9/3/2020,$525.75 ,9071089,$545.00 ,$554.00 ,$521.32 
9/2/2020,$552.84 ,5886930,$553.78 ,$556.50 ,$537.37 
9/1/2020,$556.55 ,9581907,$532.60 ,$557.39 ,$532.45 
8/31/2020,$529.56 ,4941409,$521.16 ,$531.99 ,$517.58 
8/28/2020,$523.89 ,4417517,$532.00 ,$539.00 ,$522.00 
8/27/2020,$526.27 ,9062912,$537.78 ,$541.00 ,$521.25 
8/26/2020,$547.53 ,20373680,$492.50 ,$549.04 ,$492.08 
8/25/2020,$490.58 ,5727721,$488.19 ,$492.47 ,$485.09 
8/24/2020,$488.81 ,4762183,$495.44 ,$501.00 ,$483.16 
8/21/2020,$492.31 ,3921293,$496.46 ,$498.13 ,$490.00 
8/20/2020,$497.90 ,5132480,$484.69 ,$498.94 ,$483.89 
8/19/2020,$484.53 ,3156218,$493.93 ,$494.50 ,$483.50 
8/18/2020,$491.87 ,3505518,$484.35 ,$495.30 ,$482.80 
8/17/2020,$482.35 ,2423545,$484.19 ,$486.24 ,$479.10 
8/14/2020,$482.68 ,2943487,$482.82 ,$488.33 ,$480.21 
8/13/2020,$481.33 ,3008933,$478.40 ,$484.45 ,$476.45 
8/12/2020,$475.47 ,5441243,$471.34 ,$482.49 ,$470.18 
8/11/2020,$466.93 ,7329226,$479.75 ,$480.92 ,$466.55 
8/10/2020,$483.38 ,4691185,$493.35 ,$497.46 ,$478.63 
8/7/2020,$494.73 ,5910348,$505.45 ,$508.29 ,$486.68 
8/6/2020,$509.08 ,3725861,$504.11 ,$510.82 ,$498.70 
8/5/2020,$502.11 ,4313526,$508.68 ,$510.10 ,$501.20 
8/4/2020,$509.64 ,5607968,$498.65 ,$510.44 ,$498.65 
8/3/2020,$498.62 ,5876190,$490.86 ,$503.09 ,$490.23 
7/31/2020,$488.88 ,5924310,$488.29 ,$494.80 ,$484.50 
7/30/2020,$485.80 ,6608569,$480.71 ,$488.35 ,$477.51 
7/29/2020,$484.48 ,6611769,$492.25 ,$494.92 ,$484.13 
7/28/2020,$488.51 ,5986727,$496.02 ,$497.79 ,$487.76 
7/27/2020,$495.65 ,7863069,$484.51 ,$496.92 ,$482.31 
7/24/2020,$480.45 ,7746247,$468.77 ,$487.17 ,$467.54 
7/23/2020,$477.58 ,7722034,$491.13 ,$491.90 ,$472.02 
7/22/2020,$489.82 ,6954078,$492.19 ,$497.20 ,$487.20 
7/21/2020,$490.10 ,9127218,$506.00 ,$506.22 ,$488.61 
7/20/2020,$502.41 ,11940310,$489.14 ,$504.50 ,$484.20 
7/17/2020,$492.99 ,24991350,$494.87 ,$503.59 ,$484.14 
7/16/2020,$527.39 ,24498990,$526.48 ,$535.54 ,$504.36 
7/15/2020,$523.26 ,10066650,$516.30 ,$529.00 ,$510.18 
7/14/2020,$524.88 ,15083300,$517.08 ,$525.50 ,$490.49 
7/13/2020,$525.50 ,18399020,$567.98 ,$575.37 ,$520.96 
7/10/2020,$548.73 ,21605590,$519.73 ,$555.88 ,$511.28 
7/9/2020,$507.76 ,5840541,$508.40 ,$510.00 ,$495.78 
7/8/2020,$502.78 ,5691682,$498.58 ,$505.10 ,$493.81 
7/7/2020,$493.16 ,5669870,$497.31 ,$504.82 ,$490.83 
7/6/2020,$493.81 ,7838990,$480.77 ,$499.50 ,$479.80 
7/2/2020,$476.89 ,6351485,$485.64 ,$492.28 ,$475.53 
7/1/2020,$485.64 ,9705870,$454.00 ,$488.23 ,$454.00 
6/30/2020,$455.04 ,4198545,$450.02 ,$457.59 ,$447.00 
6/29/2020,$447.24 ,4843978,$445.23 ,$447.67 ,$432.14 
6/26/2020,$443.40 ,6804726,$466.39 ,$468.03 ,$442.24 
6/25/2020,$465.91 ,4134513,$458.86 ,$467.01 ,$454.00 
6/24/2020,$457.85 ,4826191,$468.54 ,$472.36 ,$454.00 
6/23/2020,$466.26 ,5948436,$466.50 ,$474.01 ,$464.50 
6/22/2020,$468.04 ,6272105,$455.01 ,$468.59 ,$454.21 
6/19/2020,$453.72 ,5933651,$449.12 ,$453.97 ,$445.60 
6/18/2020,$449.87 ,4277627,$448.73 ,$452.76 ,$442.80 
6/17/2020,$447.77 ,6529568,$441.82 ,$450.46 ,$439.22 
6/16/2020,$436.13 ,5514016,$425.76 ,$437.96 ,$425.18 
6/15/2020,$425.50 ,4471499,$421.40 ,$426.49 ,$415.42 
6/12/2020,$418.07 ,6461127,$429.00 ,$434.06 ,$412.45 
6/11/2020,$425.56 ,7462868,$428.20 ,$445.57 ,$424.16 
6/10/2020,$434.48 ,4896893,$436.00 ,$439.69 ,$430.55 
6/9/2020,$434.05 ,6796999,$421.65 ,$434.73 ,$420.31 
6/8/2020,$419.49 ,5851453,$416.00 ,$420.80 ,$406.50 
6/5/2020,$419.60 ,5099561,$407.29 ,$420.24 ,$404.25 
6/4/2020,$414.33 ,5410529,$422.39 ,$428.71 ,$410.03 
6/3/2020,$421.97 ,4316044,$426.95 ,$427.10 ,$418.05 
6/2/2020,$427.31 ,3494801,$425.87 ,$427.59 ,$419.46 
6/1/2020,$425.92 ,3748573,$418.83 ,$426.72 ,$415.98 
5/29/2020,$419.73 ,5270484,$417.46 ,$420.30 ,$411.85 
5/28/2020,$413.44 ,5660160,$417.24 ,$422.37 ,$411.50 
5/27/2020,$419.89 ,10446340,$410.38 ,$420.02 ,$397.86 
5/26/2020,$414.77 ,7881115,$427.77 ,$428.50 ,$413.14 
5/22/2020,$429.32 ,5422334,$437.00 ,$439.09 ,$427.18 
5/21/2020,$436.25 ,9117325,$448.56 ,$448.96 ,$430.25 
5/20/2020,$447.67 ,5607257,$454.25 ,$455.81 ,$444.00 
5/19/2020,$451.04 ,4810487,$453.40 ,$458.97 ,$450.47 
5/18/2020,$452.58 ,7780309,$451.16 ,$456.36 ,$443.35 
5/15/2020,$454.19 ,7243998,$440.70 ,$455.00 ,$437.51 
5/14/2020,$441.95 ,9007467,$444.90 ,$452.38 ,$432.82 
5/13/2020,$438.27 ,7014563,$435.69 ,$447.00 ,$427.27 
5/12/2020,$431.82 ,4598211,$442.00 ,$444.17 ,$431.36 
5/11/2020,$440.52 ,5486037,$436.33 ,$444.89 ,$435.56 
5/8/2020,$435.55 ,5054308,$434.14 ,$442.00 ,$433.64 
5/7/2020,$436.53 ,5650281,$436.89 ,$438.88 ,$430.66 
5/6/2020,$434.26 ,6660737,$429.30 ,$439.77 ,$426.39 
5/5/2020,$424.68 ,6286293,$427.56 ,$431.00 ,$421.56 
5/4/2020,$428.15 ,7799058,$417.78 ,$428.54 ,$414.87 
5/1/2020,$415.27 ,8299858,$415.10 ,$427.97 ,$411.73 
4/30/2020,$419.85 ,7953975,$410.31 ,$424.44 ,$408.00 
4/29/2020,$411.89 ,9693137,$399.53 ,$415.86 ,$393.60 
4/28/2020,$403.83 ,10101230,$419.99 ,$421.00 ,$402.91 
4/27/2020,$421.38 ,6277480,$425.00 ,$429.00 ,$420.84 
4/24/2020,$424.99 ,8670362,$425.00 ,$427.17 ,$415.88 
4/23/2020,$426.70 ,13952330,$419.26 ,$438.41 ,$419.26 
4/22/2020,$421.42 ,21123770,$429.73 ,$433.00 ,$413.00 
4/21/2020,$433.83 ,23177550,$444.77 ,$447.00 ,$425.60 
4/20/2020,$437.49 ,12655820,$435.17 ,$444.49 ,$430.56 
4/17/2020,$422.96 ,12616260,$431.00 ,$432.00 ,$414.70 
4/16/2020,$439.17 ,16128670,$437.00 ,$449.52 ,$431.61 
4/15/2020,$426.75 ,13561220,$413.00 ,$434.98 ,$412.25 
4/14/2020,$413.55 ,11580980,$397.50 ,$417.82 ,$394.85 
4/13/2020,$396.72 ,11692920,$371.31 ,$400.51 ,$367.70 
4/9/2020,$370.72 ,7711296,$371.06 ,$372.10 ,$363.03 
4/8/2020,$371.12 ,6908879,$374.01 ,$378.39 ,$368.31 
4/7/2020,$372.28 ,7046438,$380.00 ,$381.33 ,$369.34 
4/6/2020,$379.96 ,8183921,$365.22 ,$380.29 ,$361.71 
4/3/2020,$361.76 ,4860768,$367.47 ,$370.90 ,$357.51 
4/2/2020,$370.08 ,4592477,$364.08 ,$370.99 ,$360.06 
4/1/2020,$364.08 ,6672454,$376.05 ,$380.23 ,$361.02 
3/31/2020,$375.50 ,9366464,$367.93 ,$383.01 ,$366.44 
3/30/2020,$370.96 ,8621964,$363.00 ,$377.80 ,$361.17 
3/27/2020,$357.12 ,7948775,$359.09 ,$368.56 ,$353.00 
3/26/2020,$362.99 ,7235016,$344.00 ,$363.84 ,$341.73 
3/25/2020,$342.39 ,8767171,$361.02 ,$362.00 ,$339.17 
3/24/2020,$357.32 ,11638680,$369.99 ,$372.93 ,$353.03 
3/23/2020,$360.27 ,13449380,$347.89 ,$366.11 ,$340.88 
3/20/2020,$332.83 ,10853850,$342.31 ,$350.49 ,$332.00 
3/19/2020,$332.03 ,10615960,$324.33 ,$348.51 ,$316.82 
3/18/2020,$315.47 ,12593650,$302.40 ,$331.58 ,$300.00 
3/17/2020,$319.75 ,10013910,$306.19 ,$322.90 ,$290.25 
3/16/2020,$298.84 ,10559940,$306.63 ,$334.35 ,$294.75 
3/13/2020,$336.30 ,9458197,$330.51 ,$336.42 ,$307.39 
3/12/2020,$315.25 ,12071590,$326.50 ,$335.72 ,$307.32 
3/11/2020,$349.92 ,6058782,$358.92 ,$362.98 ,$344.79 
3/10/2020,$364.13 ,7604444,$356.43 ,$364.54 ,$347.85 
3/9/2020,$346.49 ,7405458,$343.86 ,$357.47 ,$341.72 
3/6/2020,$368.97 ,8147165,$367.70 ,$371.31 ,$356.85 
3/5/2020,$372.78 ,8746985,$381.00 ,$391.40 ,$368.64 
3/4/2020,$383.79 ,5487340,$377.77 ,$384.01 ,$370.51 
3/3/2020,$368.77 ,8364623,$381.03 ,$393.52 ,$367.40 
3/2/2020,$381.05 ,6997891,$373.11 ,$381.36 ,$364.50 
2/28/2020,$369.03 ,11178570,$364.21 ,$376.77 ,$356.80 
2/27/2020,$371.71 ,10967700,$371.46 ,$391.56 ,$370.60 
2/26/2020,$379.24 ,8961126,$366.31 ,$382.00 ,$365.00 
2/25/2020,$360.09 ,6481243,$372.00 ,$375.65 ,$357.72 
2/24/2020,$368.70 ,6936418,$364.76 ,$372.82 ,$361.00 
2/21/2020,$380.07 ,3935618,$385.33 ,$387.32 ,$377.90 
2/20/2020,$386.00 ,4079425,$386.56 ,$389.70 ,$376.68 
2/19/2020,$386.19 ,4896368,$388.12 ,$392.95 ,$384.90 
2/18/2020,$387.78 ,5180400,$379.30 ,$389.54 ,$379.19 
2/14/2020,$380.40 ,3736266,$381.47 ,$385.15 ,$379.43 
2/13/2020,$381.40 ,4485383,$376.96 ,$385.37 ,$376.51 
2/12/2020,$380.01 ,4624772,$377.18 ,$380.62 ,$375.88 
2/11/2020,$373.69 ,4772870,$373.75 ,$378.11 ,$369.72 
2/10/2020,$371.07 ,5294138,$365.00 ,$374.80 ,$362.52 
2/7/2020,$366.77 ,4385227,$365.04 ,$371.80 ,$363.57 
2/6/2020,$366.95 ,3920428,$369.60 ,$371.55 ,$362.51 
2/5/2020,$369.67 ,6437026,$375.13 ,$375.25 ,$362.30 
2/4/2020,$369.01 ,7161451,$361.00 ,$369.57 ,$356.10 
2/3/2020,$358.00 ,6674885,$347.24 ,$359.63 ,$346.28 
1/31/2020,$345.09 ,5230001,$347.39 ,$347.39 ,$340.98 
1/30/2020,$347.74 ,5328136,$341.10 ,$348.20 ,$339.25 
1/29/2020,$343.16 ,7649183,$349.00 ,$349.40 ,$338.55 
1/28/2020,$348.52 ,6821581,$345.88 ,$352.40 ,$342.78 
1/27/2020,$342.88 ,7709482,$345.95 ,$351.90 ,$341.02 
1/24/2020,$353.16 ,17939680,$348.46 ,$359.85 ,$345.88 
1/23/2020,$349.60 ,18200290,$326.04 ,$349.88 ,$325.01 
1/22/2020,$326.00 ,21729960,$332.55 ,$336.30 ,$323.60 
1/21/2020,$338.11 ,14350320,$340.00 ,$341.00 ,$332.59 
1/17/2020,$339.67 ,6066547,$341.00 ,$341.57 ,$337.38 
1/16/2020,$338.62 ,5015997,$343.50 ,$343.56 ,$335.85 
1/15/2020,$339.07 ,5158035,$338.68 ,$343.17 ,$336.60 
1/14/2020,$338.69 ,7201544,$344.40 ,$345.38 ,$335.52 
1/13/2020,$338.92 ,6296174,$331.80 ,$340.85 ,$331.51 
1/10/2020,$329.05 ,4720540,$337.13 ,$338.50 ,$327.27 
1/9/2020,$335.66 ,4717430,$342.00 ,$343.42 ,$334.61 
1/8/2020,$339.26 ,7109117,$331.49 ,$342.70 ,$331.05 
1/7/2020,$330.75 ,4742458,$336.47 ,$336.70 ,$330.30 
1/6/2020,$335.83 ,5668577,$323.12 ,$336.36 ,$321.20 
1/3/2020,$325.90 ,3795466,$326.78 ,$329.86 ,$325.53 
1/2/2020,$329.81 ,4348493,$326.10 ,$329.98 ,$324.78 
12/31/2019,$323.57 ,3714837,$322.00 ,$324.92 ,$321.09 
12/30/2019,$323.31 ,4315267,$329.08 ,$329.19 ,$322.86 
12/27/2019,$329.09 ,5037156,$332.96 ,$333.82 ,$326.01 
12/26/2019,$332.63 ,3595854,$334.60 ,$336.46 ,$332.01 
12/24/2019,$333.20 ,2019322,$334.01 ,$335.70 ,$331.60 
12/23/2019,$333.10 ,5767937,$337.76 ,$337.95 ,$331.02 
12/20/2019,$336.90 ,9923260,$335.00 ,$338.00 ,$330.60 
12/19/2019,$332.22 ,9833355,$324.50 ,$332.83 ,$324.18 
12/18/2019,$320.80 ,11210740,$316.26 ,$325.36 ,$315.60 
12/17/2019,$315.48 ,10437130,$307.36 ,$316.80 ,$306.60 
12/16/2019,$304.21 ,4660166,$300.85 ,$305.71 ,$298.63 
